symbol,buy_date,exdividenddate,earningsdate,payoutdate,shortname,dividendrate,previousclose,currentprice,dividendyield,payoutratio,quotetype,dividend,message,hist,insight
HONE,2025-04-08,2025-04-09,2025-04-23,2025-04-23,"HarborOne Bancorp, Inc.",0.4,10.4,10.5,3.4,59.9,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,HONE has just started to pay dividends.
TEN,2024-12-15,2024-12-16,2025-06-16,2024-12-20,Tsakos Energy Navigation Ltd,1.5,17.1,17.1,8.8,16.4,EQUITY,0.9,Payout Ratio falls within the low risk (<35%).,Reflecting a 33.33% increase.,TEN has just started to pay dividends.
BUI,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"BlackRock Utility, Infrastructu",1.4,22.6,22.7,7.4,52.8,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"BUI started paying dividends 14 years ago, and dividends have been growing for 11 years. Dividend Growth Rate for the last 5 years is 2.36%."
SHBI,2025-02-12,2025-02-13,2025-04-30,2025-02-27,"Shore Bancshares, Inc.",0.5,13.5,13.6,3.5,36.4,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"SHBI started paying dividends 23 years ago, but there is no recorded dividend growth in the last 5 years."
BME,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Blackrock Health Sciences Trust,3.1,38.6,38.4,8.2,162.8,EQUITY,0.3,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"BME started paying dividends 21 years ago, and dividends have been growing for 8 years. Dividend Growth Rate for the last 5 years is 5.55%."
BGY,2025-03-13,2025-03-14,2025-03-07,2019-01-31,Blackrock Enhanced Internationa,0.5,5.6,5.7,9.0,384.7,EQUITY,0.0,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"BGY started paying dividends 19 years ago, and dividends have been growing for 7 years. Dividend Growth Rate for the last 5 years is 4.81%."
ASC,2025-02-27,2025-02-28,2025-05-08,2025-03-14,Ardmore Shipping Corporation,0.9,9.8,9.8,9.7,35.3,EQUITY,0.4,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 18.42% increase.,ASC has just started to pay dividends.
IQI,2025-04-15,2025-04-16,2025-04-30,2019-02-28,Invesco Quality Municipal Incom,0.8,9.7,9.7,7.8,56.2,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"IQI started paying dividends 34 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 30.49%."
FMNB,2025-03-13,2025-03-14,2025-04-22,2025-03-31,Farmers National Banc Corp.,0.7,13.1,13.2,5.2,55.7,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"FMNB started paying dividends 26 years ago, and dividends have been growing for 12 years. Dividend Growth Rate for the last 5 years is 9.10%."
SMBK,2025-01-30,2025-01-31,2025-04-21,2025-02-18,"SmartFinancial, Inc.",0.3,31.1,30.9,1.0,14.9,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"SMBK started paying dividends 13 years ago, and dividends have been growing for 6 years. Dividend Growth Rate for the last 5 years is 9.86%."
TBLD,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Thornburg Income Builder Opport,1.2,17.9,17.8,8.8,0.0,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"TBLD started paying dividends 5 years ago, but there is no recorded dividend growth in the last 4 years."
AVK,2025-03-13,2025-03-14,2025-07-01,2019-01-31,Advent Claymore Convertible Sec,1.4,11.5,11.5,12.3,50.8,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"AVK started paying dividends 23 years ago, but there is no recorded dividend growth in the last 1 years."
GMRE,2025-03-20,2025-03-21,2025-05-05,2025-04-09,Global Medical REIT Inc.,0.8,8.8,8.7,9.6,8400.0,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"GMRE started paying dividends 10 years ago, and dividends have been growing for 9 years. Dividend Growth Rate for the last 5 years is 0.98%."
NAT,2025-03-09,2025-03-10,2025-05-27,2025-03-24,Nordic American Tankers Limited,0.3,2.5,2.5,13.7,181.8,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,NAT has just started to pay dividends.
VCV,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Invesco California Value Munici,0.8,10.6,10.6,7.3,50.7,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"VCV started paying dividends 33 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 36.28%."
FTHY,1998-01-01,1998-01-01,1998-01-01,1998-01-01,N/A,1.5,14.3,14.3,12.1,0.0,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"FTHY started paying dividends 6 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is -3.85%."
THFF,2025-03-31,2025-04-01,2025-04-28,2025-04-15,First Financial Corporation,2.0,48.5,48.6,4.2,46.5,EQUITY,0.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"THFF started paying dividends 34 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is -2.82%."
EUBG,1998-01-01,1998-01-01,1998-01-01,1998-01-01,ENTREPRENEUR UNIVERSE BRIGHT GR,0.0,0.4,0.4,0.0,0.0,EQUITY,0.0,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,EUBG has just started to pay dividends.
GPRK,2025-03-18,2025-03-19,2025-05-13,2025-03-31,Geopark Ltd,0.6,8.1,8.1,7.3,32.1,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,GPRK has just started to pay dividends.
METC,2025-05-29,2025-05-30,2025-05-06,2025-03-14,"Ramaco Resources, Inc.",0.3,8.2,8.5,3.2,500.0,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,Reflecting a 1.38% increase.,METC has just started to pay dividends.
STK,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Columbia Seligman Premium Techn,1.9,28.0,28.0,7.0,34.1,EQUITY,0.5,Payout Ratio falls within the low risk (<35%).,Reflecting a -605.62% cut.,STK has just started to pay dividends.
PBT,2024-06-27,2024-06-28,2025-05-07,2025-04-14,Permian Basin Royalty Trust,0.7,9.9,10.1,6.0,99.4,EQUITY,0.0,Payout Ratio falls within the high risk (>75%).,Reflecting a 5.56% increase.,PBT has just started to pay dividends.
CASS,2025-03-03,2025-03-04,2025-04-16,2025-03-14,"Cass Information Systems, Inc",1.2,43.2,43.4,2.9,87.0,EQUITY,0.3,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"CASS started paying dividends 30 years ago, and dividends have been growing for 18 years. Dividend Growth Rate for the last 5 years is 2.80%."
CHCT,2025-02-23,2025-02-24,2025-04-28,2025-03-05,Community Healthcare Trust Inco,1.9,18.2,18.3,10.2,288.1,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,Reflecting a 0.64% increase.,"CHCT started paying dividends 11 years ago, and dividends have been growing for 10 years. Dividend Growth Rate for the last 5 years is 2.19%."
VKQ,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Invesco Municipal Trust,0.8,9.7,9.8,7.7,56.9,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"VKQ started paying dividends 35 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 32.29%."
BGB,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Blackstone / GSO Strategic Cred,1.2,12.1,12.1,11.5,112.4,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,BGB has just started to pay dividends.
MPB,2025-02-06,2025-02-07,2025-04-22,2025-02-18,Mid Penn Bancorp,0.8,25.9,25.7,3.1,27.6,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"MPB started paying dividends 27 years ago, but there is no recorded dividend growth in the last 4 years."
DIAX,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Nuveen Dow 30SM Dynamic Overwri,1.2,14.5,14.5,8.3,69.5,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"DIAX started paying dividends 11 years ago, and dividends have been growing for 5 years. Dividend Growth Rate for the last 5 years is 1.97%."
PGC,2025-02-05,2025-02-06,2025-04-21,2025-02-21,Peapack-Gladstone Financial Cor,0.2,28.4,29.1,0.7,10.8,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"PGC started paying dividends 27 years ago, but there is no recorded dividend growth in the last 5 years."
PML,2025-03-12,2025-03-13,2025-03-06,2019-02-01,Pimco Municipal Income Fund II ,0.5,8.1,8.1,5.8,278.8,EQUITY,0.0,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"PML started paying dividends 24 years ago, but there is no recorded dividend growth in the last 2 years."
VGM,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Invesco Trust for Investment Gr,0.8,10.0,10.0,7.7,56.2,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"VGM started paying dividends 34 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 34.37%."
EBF,2025-04-13,2025-04-14,2025-04-21,2025-05-05,"Ennis, Inc.",1.0,20.1,20.1,5.0,63.3,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -1000.00% cut.,EBF has just started to pay dividends.
CRD-A,2025-02-23,2025-02-24,2025-04-29,2025-03-07,Crawford & Company,0.3,11.4,11.2,2.5,52.8,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"CRD-A started paying dividends 32 years ago, and dividends have been growing for 5 years. Dividend Growth Rate for the last 5 years is 18.47%."
PLOW,2025-03-17,2025-03-18,2025-04-28,2025-03-31,"Douglas Dynamics, Inc.",1.2,23.2,23.3,5.1,50.0,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"PLOW started paying dividends 16 years ago, and dividends have been growing for 14 years. Dividend Growth Rate for the last 5 years is 1.05%."
HTBK,2025-02-05,2025-02-06,2025-04-23,2025-02-20,Heritage Commerce Corp,0.5,9.5,9.5,5.5,78.8,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"HTBK started paying dividends 18 years ago, but there is no recorded dividend growth in the last 5 years."
DHC,2025-01-26,2025-01-27,2025-05-05,2025-02-20,Diversified Healthcare Trust,0.0,2.4,2.5,1.6,2.3,EQUITY,0.0,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"DHC started paying dividends 26 years ago, but there is no recorded dividend growth in the last 5 years."
BHK,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Blackrock Core Bond Trust Black,0.9,10.8,10.9,8.2,497.3,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"BHK started paying dividends 24 years ago, but there is no recorded dividend growth in the last 3 years."
RYI,2025-03-05,2025-03-06,2025-04-28,2025-03-20,Ryerson Holding Corporation,0.8,23.0,22.7,3.3,118.7,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"RYI started paying dividends 5 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is 23.81%."
MMU,2025-04-22,2025-04-23,2025-01-28,2019-03-01,Western Asset Managed Municipal,0.7,10.3,10.3,6.3,72.2,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"MMU started paying dividends 34 years ago, and dividends have been growing for 3 years. Dividend Growth Rate for the last 3 years is 12.14%."
PEO,2025-01-26,2025-01-27,2025-04-22,2019-03-01,"Adams Natural Resources Fund, I",2.2,22.8,22.9,9.6,139.4,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,Reflecting a -94.34% cut.,PEO has just started to pay dividends.
SPFI,2025-02-02,2025-02-03,2025-04-23,2025-02-18,"South Plains Financial, Inc.",0.6,33.1,33.2,1.8,19.2,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"SPFI started paying dividends 7 years ago, and dividends have been growing for 6 years. Dividend Growth Rate for the last 5 years is 37.97%."
BIT,1998-01-01,1998-01-01,1998-01-01,1998-01-01,BlackRock Multi-Sector Income T,1.5,14.5,14.4,10.8,0.0,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"BIT started paying dividends 13 years ago, but there is no recorded dividend growth in the last 5 years."
IIM,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Invesco Value Municipal Income ,0.9,12.0,12.0,7.7,58.4,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,"IIM started paying dividends 33 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 29.38%."
BGS,2025-03-30,2025-03-31,2025-05-06,2025-04-30,"B&G Foods, Inc.",0.8,6.9,7.0,10.9,333.3,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"BGS started paying dividends 19 years ago, and dividends have been growing for 3 years. Dividend Growth Rate for the last 3 years is -26.32%."
UVE,2025-03-06,2025-03-07,2025-04-23,2025-03-14,UNIVERSAL INSURANCE HOLDINGS IN,0.6,23.7,24.1,2.7,31.8,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,Reflecting a -81.25% cut.,UVE has just started to pay dividends.
EMD,2025-04-22,2025-04-23,2025-02-27,2019-03-01,Western Asset Emerging Markets ,1.1,9.9,9.9,10.9,96.2,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,Reflecting a 2.22% increase.,"EMD started paying dividends 22 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 13.39%."
NYMT,2025-03-30,2025-03-31,2025-04-29,2025-04-28,"New York Mortgage Trust, Inc.",0.8,6.5,6.5,12.3,800.0,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"NYMT started paying dividends 22 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is -18.35%."
OLP,2025-03-26,2025-03-27,2025-05-05,2025-04-04,"One Liberty Properties, Inc.",1.8,26.3,26.5,6.8,128.6,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"OLP started paying dividends 38 years ago, but there is no recorded dividend growth in the last 5 years."
NOA,2025-03-12,2025-03-13,2025-04-29,2025-04-09,North American Construction Gro,0.3,15.8,16.0,2.1,27.6,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,Reflecting a 1.35% increase.,NOA has just started to pay dividends.
FPI,2025-03-31,2025-04-01,2025-04-28,2025-04-15,Farmland Partners Inc.,0.2,11.1,11.1,2.1,22.6,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,FPI has just started to pay dividends.
STRW,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"Strawberry Fields REIT, Inc.",0.6,11.9,11.4,4.9,91.2,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"STRW started paying dividends 3 years ago, and dividends have been growing for 2 years. Dividend Growth Rate for the last 2 years is 12.82%."
SLP,2024-07-28,2024-07-29,2025-04-03,2024-08-05,"Simulations Plus, Inc.",0.2,24.5,24.1,1.0,45.0,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,SLP has just started to pay dividends.
RGR,2025-03-13,2025-03-14,2025-05-05,2025-03-28,"Sturm, Ruger & Company, Inc.",0.7,39.3,39.4,1.8,39.0,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 54.17% increase.,"RGR started paying dividends 36 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 50.00%."
CLMB,2025-03-16,2025-03-17,2025-04-29,2025-03-21,"Climb Global Solutions, Inc.",0.7,110.8,110.6,0.6,16.8,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"CLMB started paying dividends 23 years ago, but there is no recorded dividend growth in the last 5 years."
LYTS,2025-02-02,2025-02-03,2025-04-23,2025-02-11,LSI Industries Inc.,0.2,17.0,17.4,1.1,26.3,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"LYTS started paying dividends 38 years ago, but there is no recorded dividend growth in the last 5 years."
CTO,2025-03-12,2025-03-13,2025-05-01,2025-03-31,"CTO Realty Growth, Inc.",1.5,19.3,19.4,7.8,249.2,EQUITY,0.4,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,"CTO started paying dividends 39 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is 3.33%."
